"id","company_path","description","price","price_2","currency","discount_percentage","company","type","model","processor_brand","processor","ram","gpu","screen","color","os","storage"
"https://barbechli.tn/product/11af0785acf8aa9819e75f931524a573","https://www.technopro-online.com/apple-macbook-air-m3-8go-256go-ssd-silver.html?utm_source=barbechli&utm_medium=cpc&utm_campaign=product","","4299",NULL,"DT",NULL,"technopro_online",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"https://barbechli.tn/product/561191250e60d02132f39578be772af0","https://www.tunisianet.com.tn/pc-portable-tunisie/78858-pc-portable-asus-expertbook-b5-b5602cba-i5-1240p-32-go-ddr5-512-go-ssd-noir.html?utm_source=barbechli&utm_medium=cpc&utm_campaign=product","Écran 16"" WUXGA (1920 x 1200), antireflet, rétroéclairage LED - Processeur Intel Core i5-1240P, (jusqu'à 4.4 GHz, 12 Mo de mémoire cache) - Mémoire 32 Go DDR5 - Disque SSD M.2 NVMe 512 Go - Carte graphique Intel Iris Xe Graphics - 1x USB 2.0 - 1x USB 3.2 - 2x Thunderbolt 4 - 1x HDMI 2.0b - 1x prise audio combinée 3.5 mm - 1x RJ45 Gigabit Ethernet - Lecteur de carte Micro SD - Clavier Chiclet rétroéclairé - Caméra FHD 1080p Avec obturateur de confidentialité - Wi-Fi 6 - Bluetooth 5.2 - FreeDOS - Couleur Étoile noire - Garantie 3 ans","2439",NULL,"DT",NULL,"tunisianet","PC Portable",NULL,"Intel","Intel Core i5","32 Go",NULL,"16""","noir","FreeDOS",NULL
"https://barbechli.tn/product/4f760c82523bb8bbf577bf1f43916d06","https://www.tunisianet.com.tn/pc-portable-tunisie/74088-pc-portable-asus-vivobook-s-14-flip-tp3402va-i5-13500h-12-go-windows-11-silver.html?utm_source=barbechli&utm_medium=cpc&utm_campaign=product","‎Écran Tactile 14"" WUXGA (1920 x 1200), IPS, rétroéclairage LED - Taux de rafraîchissement: 90 Hz - Processeur Intel Core i5-13500H 13e génération, (jusqu'à 4.7 GHz, 18 Mo de mémoire cache) - Mémoire 12 Go - Disque SSD M.2 NVMe 512 Go - Carte graphique Intel Iris Xe Graphics - Clavier Chiclet rétroéclairé - Caméra FHD 1080p avec obturateur de confidentialité - Wi-Fi 6E - Bluetooth 5.3 - 1x USB 2.0 - 1x USB 3.2 - 1x Thunderbolt 4 - 1x HDMI 2.1 TMDS - 1x Prise audio combo 3.5 mm- Windows 11 - Couleur Silver - Garantie 1 an","3059",NULL,"DT",NULL,"tunisianet","PC Portable",NULL,"Intel","Intel Core i5","12 Go",NULL,"14""","Silver","Windows 11",NULL
"https://barbechli.tn/product/a267f917b3fd987fa32ab0af670b3bdb","https://www.tunisianet.com.tn/pc-portable-tunisie/81342-pc-portable-lenovo-thinkpad-e14-gen-5-i5-1335u-16-go-512-go-ssd-noir-avec-sacoche-lenovo-t210-offerte.html?utm_source=barbechli&utm_medium=cpc&utm_campaign=product","Écran 14"" WUXGA (1920 x 1200 px), IPS, antireflet - Processeur Intel Core i5-1335U, (jusqu'à 4.6 Ghz, 12 Mo de cache) - Mémoire 16 Go DDR4 - Disque SSD M.2 NVMe 512 Go - Carte graphique NVIDIA GeForce MX550, 2 Go de mémoire GDDR6 dédiée - 2x Haut-parleurs stéréo, 2 W, Dolby Atmos - Caméra FHD 1080p avec obturateur de confidentialité - Clavier Rétroéclairé - Wi-Fi 6 - Bluetooth 5.1 - 1x USB 2.0 - 1x USB 3.2 - 1x USB-C 3.2 - 1x Thunderbolt 4 USB4 - 1x HDMI 2.1, jusqu'à 4K/60Hz - 1x prise combinée casque/microphone (3.5 mm) - FreeDos - Couleur Noir - Garantie 2 ans + SACOCHE Lenovo T210 Offerte","2739",NULL,"DT",NULL,"tunisianet","PC Portable","Lenovo T210 Offerte","Intel","Intel Core i5","16 Go","NVIDIA GeForce MX550","14""","Noir","FreeDos",NULL
"https://barbechli.tn/product/2bcb5c20d68d508f9fb0dc2a4f3ad059","https://www.technopro-online.com/pc-portable-gamer-msi-cyborg-15-a13ve-i5-13e-gen-16go-rtx-4060.html?utm_source=barbechli&utm_medium=cpc&utm_campaign=product","","3139",NULL,"DT",NULL,"technopro_online",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"https://barbechli.tn/product/05ed35d5c266bf24e515adcf5ff61bbb","https://www.tunisianet.com.tn/pc-portable-tunisie/83009-pc-portable-asus-expertbook-b5-b5602cva-i5-1340p-32-go-ddr5-512-go-ssd-noir.html?utm_source=barbechli&utm_medium=cpc&utm_campaign=product","Écran 16"" WUXGA (1920 x 1200), anti-reflets, Rétroéclairage LED - Processeur Intel Core i5-1340P, (jusqu'à 4.6 GHz, 12 Mo de mémoire cache) - Mémoire 32 Go DDR5 - Disque SSD M.2 NVMe 512 Go - Carte graphique Intel Iris Xe Graphics - 1x USB 2.0 - 1x USB 3.2 - 2x Thunderbolt 4 - 1x HDMI 2.0b - 1x combo audio jack de 3.5 mm - 1x RJ45 Gigabit Ethernet - Lecteur de cartes Micro SD - Clavier chiclet rétroéclairé - Caméra HD 720p Avec obturateur de confidentialité - Wi-Fi 6 - Bluetooth 5.2 - FreeDOS - Couleur Étoile noire - Garantie 1 an","2565",NULL,"DT",NULL,"tunisianet","PC Portable",NULL,"Intel","Intel Core i5","32 Go",NULL,"16""","noir","FreeDOS",NULL
"https://barbechli.tn/product/5f92fc932d599a0a2caf4ce02d92e48d","https://www.tunisianet.com.tn/pc-portable-tunisie/74089-pc-portable-asus-vivobook-s-14-flip-tp3402va-i5-13500h-16-go-windows-11-silver.html?utm_source=barbechli&utm_medium=cpc&utm_campaign=product","‎Écran Tactile 14"" WUXGA (1920 x 1200), IPS, rétroéclairage LED - Taux de rafraîchissement: 90 Hz - Processeur Intel Core i5-13500H 13e génération, (jusqu'à 4.7 GHz, 18 Mo de mémoire cache) - Mémoire 16 Go - Disque SSD M.2 NVMe 512 Go - Carte graphique Intel Iris Xe Graphics - Clavier Chiclet rétroéclairé - Caméra FHD 1080p avec obturateur de confidentialité - Wi-Fi 6E - Bluetooth 5.3 - 1x USB 2.0 - 1x USB 3.2 - 1x Thunderbolt 4 - 1x HDMI 2.1 TMDS - 1x Prise audio combo 3.5 mm- Windows 11 - Couleur Silver - Garantie 1 an","3099",NULL,"DT",NULL,"tunisianet","PC Portable",NULL,"Intel","Intel Core i5","16 Go",NULL,"14""","Silver","Windows 11",NULL
"https://barbechli.tn/product/b857c4734c75488771558ebe453ba4ec","https://www.tunisianet.com.tn/pc-portable-tunisie/74087-pc-portable-asus-vivobook-s-14-flip-tp3402va-i5-13500h-8-go-windows-11-silver.html?utm_source=barbechli&utm_medium=cpc&utm_campaign=product","‎Écran Tactile 14"" WUXGA (1920 x 1200), IPS, rétroéclairage LED - Taux de rafraîchissement: 90 Hz - Processeur Intel Core i5-13500H 13e génération, (jusqu'à 4.7 GHz, 18 Mo de mémoire cache) - Mémoire 8 Go - Disque SSD M.2 NVMe 512 Go - Carte graphique Intel Iris Xe Graphics - Clavier Chiclet rétroéclairé - Caméra FHD 1080p avec obturateur de confidentialité - Wi-Fi 6E - Bluetooth 5.3 - 1x USB 2.0 - 1x USB 3.2 - 1x Thunderbolt 4 - 1x HDMI 2.1 TMDS - 1x Prise audio combo 3.5 mm- Windows 11 - Couleur Silver - Garantie 1 an","3059",NULL,"DT",NULL,"tunisianet","PC Portable",NULL,"Intel","Intel Core i5","8 Go",NULL,"14""","Silver","Windows 11",NULL
"https://barbechli.tn/product/830f4242c5675bb94f7c6af4fe36b669","https://www.tunisianet.com.tn/pc-portable-tunisie/82750-pc-portable-gamer-lenovo-loq-15iax9e-i5-12450hx-rtx-4050-6g-24-go-ddr5-512-go-ssd-windows-11-gris-.html?utm_source=barbechli&utm_medium=cpc&utm_campaign=product","Écran 15.6"" Full HD (1920 x 1080), IPS antireflet, 144 Hz - Processeur Intel Core i5-12450HX 12e génération, (jusqu'à 4.4 GHz, 12 Mo de mémoire cache) - Mémoire 24 Go DDR5 - Disque SSD NVMe 512 Go - Carte graphique NVIDIA GeForce RTX 4050, 6 Go de mémoire GDDR6 dédiée - Lecteur de cartes 3 en 1 - 2x Haut-parleurs stéréo 2W, optimisés avec Nahimic Audio - Caméra HD 720p avec obturateur de confidentialité - Ethernet (RJ-45) - Wi-Fi 6 - Bluetooth 5.2 - 2x USB-A 3.2 - 1x USB-C 3.2 - 1x HDMI 2.1 - 1x prise combinée casque/microphone (3,5 mm) - Couleur Gris Luna - Windows 11 - Garantie 2 ansPC Portable Gamer Lenovo LOQ 15IAX9E / i5-12450HX / RTX 4050 6G / 24 Go DDR5 / 512 Go SSD / Windows 11 / Gris Avec Souris RVB Lenovo LOQ M100","2799",NULL,"DT",NULL,"tunisianet","PC Portable","Lenovo LOQ 15IAX9E","Intel","Intel Core i5","24 Go","RTX 4050","15.6""","Gris","Windows 11","512 Go SSD"
"https://barbechli.tn/product/c9fcc30ffced35efbbdc3146f72c66b9","https://www.tunisianet.com.tn/pc-portable-tunisie/81044-pc-portable-dell-latitude-5550-ultra-5-125u-24-go-ddr5-512-go-ssd-silver.html?utm_source=barbechli&utm_medium=cpc&utm_campaign=product","Écran 15.6"" Full HD (1920 x 1 080 px), 60 Hz, IPS, antiéblouissement - Processeur Intel Core Ultra 5 125U, (jusqu‘à 4.3 GHz, 12 Mo de mémoire cache) - Mémoire 24 Go DDR5 - Disque SSD M.2 NVMe 512 Go - Carte graphique Intel Graphics intégrée - Webcam infrarouge FHD HDR - 2x Thunderbolt 4 USB-C - 3x USB 3.2 - 1x HDMI 2.1 - 1x port audio universel - 1 port Ethernet RJ45 - 1x logement de carte microSD - 2x Haut-parleurs stéréo avec technologie Realtek Waves MaxxAudio 4 W - Wi-Fi 6E - Bluetooth 5.3 - FreeDos - Couleur Silver - Garantie 1 an","3499",NULL,"DT",NULL,"tunisianet","PC Portable",NULL,"Intel","Intel Core Ultra 5 125U","24 Go",NULL,"15.6""","rouge","FreeDos",NULL
"https://barbechli.tn/product/bef0243c53584b61618ec4b69bd80a25","https://www.tunisianet.com.tn/pc-portable-tunisie/78329-pc-portable-lenovo-thinkpad-l14-gen-5-ryzen-5-pro-7535u-8-go-ddr5-512-go-ssd-windows-11-pro-noir.html?utm_source=barbechli&utm_medium=cpc&utm_campaign=product","Écran 14"" WUXGA (1920 x 1200 px), IPS, antireflet - Processeur AMD Ryzen 5 PRO 7535U, (jusqu’à 4.55 GHz, 19 Mo de mémoire cache) - Mémoire 8 Go DDR5 - Disque SSD M.2 NVMe 512 Go - Carte graphique Carte graphique AMD Radeon 660M Graphics intégrée - Lecteur de carte SD - 2x Haut-parleurs stéréo 2 W Dolby Audio - Caméra 5.0 MP + IR discret avec obturateur de confidentialité - Clavier Rétroéclairé - Wi-Fi 6E - Bluetooth 5.3 - 1x USB-A 2.0 - 2x USB-A 3.2 - 1x USB-C 3.2 - 1x USB-C DisplayPort 1.4 - 1x HDMI 2.1 - 1x prise combinée casque/microphone (3.5 mm) - 1x Ethernet (RJ-45) - Windows 11 Pro - Couleur Noir - Garantie 1 an","4219",NULL,"DT",NULL,"tunisianet","PC Portable",NULL,"AMD","AMD Ryzen 5","8 Go","Radeon 660M","14""","Noir","Windows 11 Pro",NULL
"https://barbechli.tn/product/23949b1aeea56bcaa30f0a2a76145f0f","https://www.tunisianet.com.tn/pc-portable-tunisie/73115-pc-portable-gamer-asus-tuf-gaming-f15-fx507vu-i7-13620h-8-go-512-go-ssd-windows-11-noir.html?utm_source=barbechli&utm_medium=cpc&utm_campaign=product","Écran 15,6"" Full HD (1920 x 1080) IPS, antireflet - Taux de rafraîchissement: 144 Hz - Processeur Intel Core i7-13620H, (jusqu’à 4.9 GHz, 24 Mo de mémoire cache) - Mémoire 8 Go DDR5 - Disque SSD M.2 NVMe 512 Go - Carte graphique NVIDIA GeForce RTX 4050, 6 Go de mémoire GDDR6 dédiée - Wi-Fi 6 - Bluetooth 5.1 - 2x Haut-parleur 2 W - Microphone intégré - Caméra HD 720P - Clavier chiclet rétroéclairé RGB - 1x prise audio combinée 3,5 mm - 1x HDMI 2.1 - 1x USB-C 3.2 - 1x port RJ45 LAN - 2x USB 3.2 - 1x Thunderbolt 4 DisplayPort - Windows 11 - Couleur Noir - Garantie 1 an","3469",NULL,"DT",NULL,"tunisianet","PC Portable",NULL,"Intel","Intel Core i7","8 Go","RTX 4050",NULL,"Noir","Windows 11",NULL
"https://barbechli.tn/product/10edfa2d57b97c3b635e55d51de5b6bf","https://www.tunisianet.com.tn/pc-portable-tunisie/76831-pc-portable-msi-cyborg-15-a13ve-i5-13420h-rtx-4050-6g-24-go-512-go-ssd-windows-11.html?utm_source=barbechli&utm_medium=cpc&utm_campaign=product","Ecran : 15.6"" FULL HD , 144 Hz - Processeur : Intel Core i5-13420H(up to 4,6 GHz GHz , 12 Mo de mémoire cache, 8 Cores) - Système d'exploitation : Windows 11 Famille - Mémoire RAM : 24 Go - Disque Dur : 512 Go SSD- Carte Graphique : Nvidia GeForce RTX 4050 (6 Go de mémoire dédiée DDR6) - Wifi6 - Bluetooth 5.1- 1x (USB 3.2 Gen1/ DP) Type-C, 2x USB 3.2 Gen1 Type-A, 1x HDMI 2.1, 1x RJ45, 1x prise combo entrée micro/sortie casque - Camera HD 720P - Microphone et Haut-Parleur Intégré - Clavier Rétroéclairé Bleu - Couleur : Noir - Windows 11 - Garantie 1 an","3315",NULL,"DT",NULL,"tunisianet","PC Portable",NULL,"Intel","Intel Core i5","24 Go","RTX 4050","15.6""","Bleu","Windows 11","512 Go SSD"
"https://barbechli.tn/product/89d34574ca2ec510246a51ad72c1bb6b","https://www.tunisianet.com.tn/pc-portable-tunisie/82987-pc-portable-lenovo-yoga-7-2-in-1-14iml9-ultra-5-125u-16-go-512-go-ssd-windows-11-gris.html?utm_source=barbechli&utm_medium=cpc&utm_campaign=product","Écran tactile OGM, Multitouch 10 points 14"" WUXGA (1920x1200), IPS, Anti-empreintes digitales, 60Hz, Dolby Vision - Processeur Intel Core Ultra 5 125U, (jusqu’à 4.3 GHz, 12 Mo de mémoire cache) - Mémoire 16 Go LPDDR5x - Disque SSD M.2 NVMe 512 Go - Carte graphique Intel intégrée - Lecteur de carte microSD - 2x Haut-parleurs stéréo 2 W, optimisés avec Dolby Atmos, Smart Amplifier (AMP) - Caméra FHD 1080p + IR avec obturateur de confidentialité - Clavier Rétroéclairé, français / arabe - Pavé tactile multipoint sans bouton en Mylar avec surface en verre, compatible avec Precision TouchPad (PTP), 75 x 120 mm - Wi-Fi 6E - Bluetooth 5.3 - 1x USB-A 3.2 - 2x USB-C 3.2 - 1x HDMI 2.1, jusqu'à 4K/60Hz - 1x prise combinée casque/microphone (3.5 mm) - Windows 11 - Couleur Sarcelle des marées - Garantie 2 ans Avec Stylet numérique Lenovo + Souris Yoga Slim","2245",NULL,"DT",NULL,"tunisianet","PC Portable","Lenovo","Intel","Intel Core Ultra 5 125U","16 Go",NULL,"14""",NULL,"Windows 11",NULL
"https://barbechli.tn/product/c1de4287c7165f80f86bd6e6da9c6eed","https://www.tunisianet.com.tn/pc-portable-tunisie/81127-pc-portable-lenovo-yoga-7-2-in-1-14iml9-ultra-7-155u-16-go-1-to-ssd-bleu.html?utm_source=barbechli&utm_medium=cpc&utm_campaign=product","Écran tactile OGM, Multitouch 10 points 14"" WUXGA (1920x1200), IPS, 60Hz - Processeur Intel Core Ultra 7 155U, (jusqu‘à 4.8 GHz, 12 Mo de mémoire cache) - Mémoire 16 Go LPDDR5x - Disque SSD M.2 NVMe 1 To - Carte graphique Intel Graphics intégrée - Lecteur de carte microSD - 2x Haut-parleurs stéréo 2 W, optimisés avec Dolby Atmos, Smart Amplifier - Caméra FHD 1080p + IR avec obturateur de confidentialité - Clavier Rétroéclairé, français / arabe - Wi-Fi 6E - Bluetooth 5.3 - 1x USB-A 3.2 - 2x USB-C® (Thunderbolt 4) - 1x HDMI 2.1, jusqu'à 4K/60Hz - 1x prise combinée casque/microphone (3.5 mm) - FreeDos - Couleur Sarcelle des marées - Garantie 2 ans Avec Stylet numérique Lenovo + Souris Yoga Slim","4239",NULL,"DT",NULL,"tunisianet","PC Portable","Lenovo","Intel","Intel Core Ultra 7 155U","16 Go",NULL,"14""",NULL,"FreeDos",NULL
"https://barbechli.tn/product/bf5de8f4888b4fc2799681732d21a896","https://www.tunisianet.com.tn/pc-portable-tunisie/75041-pc-portable-elitebook-840-g10-i7-1355u-16-go-512-go-ssd.html?utm_source=barbechli&utm_medium=cpc&utm_campaign=product","Écran 14"" Full HD (1920 x 1080), IPS - Processeur Processeur Intel Core i7-1355U 13e génération, (jusqu’à 5.0 GHz, 12 Mo de mémoire cache) - Mémoire 16 Go DDR4 - Disque SSD NVMe 512 Go - Carte graphique Intel Iris Xe Graphics - Wi-Fi - Bluetooth - Appareil photo HD 720p - Deux haut-parleurs stéréo - 2x Thunderbolt 4 USB Type-C - 2x USB-A - 1x HDMI 2.1 - 1x prise stéréo combinée casque/microphone - FreeDos - Garantie 1 an","5399",NULL,"DT",NULL,"tunisianet","PC Portable",NULL,"Intel","Intel Core i7","16 Go",NULL,"14""",NULL,"FreeDos",NULL
"https://barbechli.tn/product/7d358272dea54300d09899871ec6ba44","https://www.tunisianet.com.tn/pc-portable-tunisie/83043-pc-portable-asus-zenbook-a14-ux3407qa-snapdragon-x-x126100-16-go-1-to-ssd-windows-11-gris.html?utm_source=barbechli&utm_medium=cpc&utm_campaign=product","Écran 14"" Full HD Lumina Oled, 60Hz - Processeur Snapdragon X X126100, (jusqu'à 2.97 GHz, 30 Mo de mémoire cache) - Mémoire 16 Go LPDDR5X - Disque SSD M.2 NVMe 1 To - Carte graphique Processeur graphique Qualcomm Adreno - 1x USB 3.2 Type-A - 2x USB 4.0 Type-C - 1x HDMI 2.1 TMDS - 1x 3.5mm Combo Audio Jack - Clavier Backlit Chiclet Keyboard, 1.3 mm de course des touches, Pavé tactile de précision - Caméra FHD avec fonction IR pour supporter Windows Hello - Wi-Fi 6E - Bluetooth 5.3 - Windows 11 - Couleur Noir indie - Garantie 1 an","5099",NULL,"DT",NULL,"tunisianet","PC Portable",NULL,NULL,NULL,"16 Go",NULL,"14""","Noir","Windows 11",NULL
"https://barbechli.tn/product/fc60167602bdd4695afb746b703aa339","https://www.tunisianet.com.tn/pc-portable-tunisie/70803-apple-macbook-air-retina-m2-8go-256-go-silver.html?utm_source=barbechli&utm_medium=cpc&utm_campaign=product","Ecran 13"" LED Retina IPS - Résolution : 2560 x 1664 Pixels - Processeur Apple M2 (8 core CPU / 8 core GPU) - Mémoire 8 Go - Disque 256 Go - Caméra 1080p - 4 haut parleurs - Réseau de 3 microphones - ISP - Autonomie Jusqu'à 18 heures - Bluetooth 5.0 - USB-C - Jack 3.5mm - wifi 6 - Couleur Silver - Garantie 1 an","4059",NULL,"DT",NULL,"tunisianet","PC Portable","Apple M2","Apple","Apple M2","8 Go",NULL,"13""","Silver",NULL,NULL
"https://barbechli.tn/product/8718cdf3a4e3ee22f7d2bf59a74b7699","https://www.technopro-online.com/pc-portable-gamer-msi-thin-15-b13ucx-i5-13e-gen-8go-512-ssd-rtx-2050.html?utm_source=barbechli&utm_medium=cpc&utm_campaign=product","","2509",NULL,"DT",NULL,"technopro_online",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"https://barbechli.tn/product/c748824af40aac924c61955898783287","https://www.technopro-online.com/pc-portable-gamer-hp-victus-15-fa1007nk-i5-13e-gen-8go-rtx-2050.html?utm_source=barbechli&utm_medium=cpc&utm_campaign=product","","3115",NULL,"DT",NULL,"technopro_online",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
"https://barbechli.tn/product/6a83dafbb854a070d5c8691677bfba63","https://www.tunisianet.com.tn/pc-portable-tunisie/72038-apple-macbook-pro-m3-18-go-512-go-ssd-noir.html?utm_source=barbechli&utm_medium=cpc&utm_campaign=product","Écran Liquid Retina XDR 16"" - Puce Apple M3 Pro avec CPU 12 cœurs, GPU 18 cœurs et Neural Engine 16 cœurs - Mémoire 18 Go - Disque SSD 512 Go - 3x Thunderbolt 4 - 1x HDMI, Fente Pour Carte SDXC - 1x Prise Casque, 1x Port MagSafe 3 - Magic Keyboard rétroéclairé avec Touch ID - Couleur Noir sidéral - Garantie 1 an","9199",NULL,"DT",NULL,"tunisianet","PC Portable","Apple M3 Pro avec CPU 12 cœurs","Apple","Apple M3 Pro","18 Go",NULL,"16""","Noir",NULL,NULL
"https://barbechli.tn/product/377c244b86e55c2157d6a4e78ad10f18","https://www.tunisianet.com.tn/pc-portable-tunisie/83544-pc-portable-gamer-lenovo-legion-pro-7-16irx9h-i9-14900hx-rtx-4090-16g-64-go-ddr5-1-to-ssd-windows-11-noir.html?utm_source=barbechli&utm_medium=cpc&utm_campaign=product","Écran 16"" WQXGA (2560 x 1600), IPS, antireflet, 240 Hz, DisplayHDR 400, Dolby Vision, G-SYNC, faible lumière bleue, performances de jeu élevées - Processeur Intel Core i9-14900HX, (jusqu‘à 5.8 GHz, 36 Mo de mémoire cache) - Mémoire 64 Go DDR5 - Disque SSD M.2 NVMe 1 To - Carte graphique NVIDIA GeForce RTX 4090, 16 Go de mémoire GDDR6 dédiée - Lecteur de carte SD - 2x Enceintes stéréo (enceinte super linéaire) 2W , audio par HARMAN - Caméra FHD 1080p avec obturateur électronique - Clavier Rétroéclairage RVB par touche (avec lentille d'éclairage), français / arabe - Ethernet - Wi-Fi 6E - Bluetooth 5.3 - 4x USB-A 3.2 - 1x USB-C 3.2 - 1x USB-C® (Thunderbolt 4) - 1x HDMI 2.1, jusqu'à 8K/60Hz - 1x prise combinée casque/microphone (3.5 mm) - 1x Ethernet (RJ-45) - Windows 11 - Couleur Eclipse Noir - Garantie 2 ans","13559",NULL,"DT",NULL,"tunisianet","PC Portable",NULL,"Intel","Intel Core i9","64 Go","RTX 4090","16""","bleu","Windows 11",NULL
"https://barbechli.tn/product/e4d5798eacf74b2221fbc4ae7fa2e614","https://www.mytek.tn/pc-portable-lenovo-ideapad-1-15amn7-amd-ryzen-3-8g-512g-ssd-gris.html?utm_source=barbechli&utm_medium=cpc&utm_campaign=product","Écran 15.6"" HD - Processeur: AMD Ryzen™ 3 7320U (2,4 GHz up to 4,1 GHz Turbo max, 4 Mo de mémoire cache, Quad-Core) - Système d'exploitation: Windows 11 Pro - Mémoire RAM: 8Go LPDDR5-5500 soudée - Disque Dur: 512Go SSD - Carte Graphique: AMD Radeon™ 610M intégrée avec Wifi, Bluetooth, 1x USB 2.0, 1x USB 3.2 Gen 1, 1x USB-C 3.2 Gen 1, 1x HDMI 1.4b, 1x prise combinée casque/microphone (3,5 mm), 1x connecteur d'alimentation et lecteur de carte - Couleur: Gris - Garantie: 2 ans","1009",NULL,"DT",NULL,"mytek","PC Portable",NULL,"AMD","AMD Ryzen","8Go",NULL,"15.6""","Gris","Windows 11 Pro","512Go SSD"
"https://barbechli.tn/product/a4ba8107293d6b3368c6198209b404ca","https://www.tunisianet.com.tn/pc-portable-tunisie/82844-pc-portable-lenovo-ideapad-flex-5-14iau7-i3-1215u-8-go-512-go-ssd-windows-11-gris-avec-stylet-numerique-lenovo.html?utm_source=barbechli&utm_medium=cpc&utm_campaign=product","Écran tactile Multitouch 10 points 14"" WUXGA (1920x1200) IPS, 60Hz - Processeur Intel Core i3-1215U, (jusqu‘à 4.4 GHz, 10 Mo de mémoire cache) - Mémoire 8 Go LPDDR4x - Disque SSD M.2 NVMe 512 Go - Carte graphique Intel UHD Graphics intégrée - Lecteur de carte SD - 2x Haut-parleurs stéréo orientés vers l'avant 2 W, optimisés avec Dolby Audio - Caméra FHD 1080p avec obturateur de confidentialité - Clavier Rétroéclairé, français / arabe - Wi-Fi 6 - Bluetooth 5.2 - 2x USB-A 3.2 - 1x USB-C (Thunderbolt 4) - 1x HDMI 1.4b - 1x prise combinée casque/microphone (3.5 mm) - Windows 11 - Couleur Gris orage - Garantie 2 ans Avec Stylet numérique Lenovo","2100",NULL,"DT",NULL,"tunisianet","PC Portable",NULL,"Intel","Intel Core i3","8 Go","Intel UHD Graphics","14""","Gris","Windows 11",NULL
"https://barbechli.tn/product/b65a6d234d9917ef900481cb8f635b8c","https://www.tunisianet.com.tn/pc-portable-tunisie/83103-pc-portable-gamer-lenovo-loq-15iax9e-i5-12450hx-rtx-2050-4g-16-go-ddr5-512-go-ssd-windows-11-gris-.html?utm_source=barbechli&utm_medium=cpc&utm_campaign=product","Écran 15.6"" Full HD (1920 x 1080), IPS antireflet, 144 Hz - Processeur Intel Core i5-12450HX 12e génération, (jusqu'à 4.4 GHz, 12 Mo de mémoire cache) - Mémoire 16 Go DDR5 - Disque SSD NVMe 512 Go - Carte graphique NVIDIA GeForce RTX 2050, 4 Go de mémoire GDDR6 dédiée - Lecteur de cartes 3 en 1 - 2x Haut-parleurs stéréo 2W, optimisés avec Nahimic Audio - Caméra HD 720p avec obturateur de confidentialité - Ethernet (RJ-45) - Wi-Fi 6 - Bluetooth 5.2 - 2x USB-A 3.2 - 1x USB-C 3.2 - 1x HDMI 2.1 - 1x prise combinée casque/microphone (3,5 mm) - Couleur Gris Luna - Windows 11 - Garantie 2 ansAvec Souris RVB Lenovo LOQ M100","2259",NULL,"DT",NULL,"tunisianet","PC Portable","Lenovo LOQ M100","Intel","Intel Core i5","16 Go","RTX 2050","15.6""","Gris","Windows 11",NULL
"https://barbechli.tn/product/3d9e9195d1fccd5da2a1bfa23d5b5ad2","https://www.tunisianet.com.tn/pc-portable-tunisie/71339-pc-portable-asus-vivobook-15-x1502va-i9-13e-gen-16-go-win11-silver.html?utm_source=barbechli&utm_medium=cpc&utm_campaign=product","Ecran 15.6"" LED Full HD - Processeur Intel Core i9-13900H Up to 5,4 GHz, 24 Mo de mémoire cache - Mémoire 16 Go - Disque SSD 512 Go M.2 NVMe - Carte graphique Intel Iris Xe - WiFi - Bluetooth - HDMI - 1x USB 3.2 Type C - USB 3.2 - 1x HDMI - 1x Prise Jack 3.5 mm - Windows 11 - Couleur Silver - Garantie 1 an","2279",NULL,"DT",NULL,"tunisianet","PC Portable",NULL,"Intel","Intel Core i9","16 Go",NULL,"15.6""","Silver","Windows 11","512 Go M.2"
"https://barbechli.tn/product/34edceb345c6233cec353c4256db94fc","https://www.tunisianet.com.tn/pc-portable-tunisie/71325-pc-portable-asus-vivobook-15-x1502va-i9-13e-gen-8-go-win11-silver.html?utm_source=barbechli&utm_medium=cpc&utm_campaign=product","Ecran 15.6"" LED Full HD - Processeur Intel Core i9-13900H Up to 5,4 GHz, 24 Mo de mémoire cache - Mémoire 8 Go - Disque SSD 512 Go M.2 NVMe - Carte graphique Intel Iris Xe - WiFi - Bluetooth - HDMI - 1x USB 3.2 Type C - USB 3.2 - 1x HDMI - 1x Prise Jack 3.5 mm - Windows 11 - Couleur Silver - Garantie 1 an","2219",NULL,"DT",NULL,"tunisianet","PC Portable",NULL,"Intel","Intel Core i9","8 Go",NULL,"15.6""","Silver","Windows 11","512 Go M.2"
